playlist_id,track_ids
12882,4089 3511 10481 8640 1944 18490 4962 13670 4369 1365 520 2922 8356 9886 2274 123 3787 1300 18512 3860 3624 6318 5655 16521 3477
12894,3558 14344 16917 9974 4871 10636 13153 5031 7537 2068 2663 10629 14466 6813 6814 6124 11320 17646 5045 11357 9990 18878 5633 1626 20048
12906,16583 15801 6735 8437 3799 14659 2132 817 5722 7321 8112 17689 17003 12426 1951 10346 11306 11157 14571 3698 6201 5485 11532 15347 8342
12932,18266 19055 7485 20152 6892 10684 11638 5089 17695 8377 14842 15142 1050 19844 11661 9288 12563 7325 18096 2081 14899 16471 1724 14920 7669
12939,5746 15386 16080 13003 10992 5003 20267 13734 11774 7459 7185 19540 18536 12921 11507 17550 20351 16263 16277 20207 20120 1357 19941 4998 12818
12963,17946 14430 6868 8709 8466 5201 7185 18599 9257 4199 13126 6704 8964 1179 6733 10379 16127 20157 19340 1701 18093 1574 15584 19676 16263
12977,18335 12342 17131 5023 20135 6220 9279 6442 13435 5657 444 698 10055 2006 18180 17530 9457 1180 5751 18910 15036 6383 16822 7100 9804
12983,17010 14199 19060 10019 2029 713 15783 7435 20071 20 7183 12437 12919 195 1886 14203 1667 19738 2500 6113 17138 12973 11494 1717 7917
13001,4089 9201 11532 1698 5892 3537 10236 6971 19624 7889 4716 20225 17001 19506 7081 7025 6823 20230 2989 20276 2566 4594 9903 4301 13808
13004,12906 10737 13941 13022 8890 16024 11494 8668 1914 3130 913 8271 10625 2887 14879 18220 10285 20435 17617 2340 13972 7385 7896 16542 12674
13010,17663 6062 1727 9246 9834 12612 10748 8474 17734 3926 13673 12579 19154 18758 18856 16157 1992 17081 6672 4070 7160 14572 2820 6137 12071
13046,14395 5978 8956 8229 4460 15314 8208 4364 11366 1148 20025 10529 13980 360 17597 4809 12182 15017 10047 4186 10112 3055 9503 18859 2511
13051,19362 362 5674 5252 1830 17226 15624 20371 6925 19352 15864 4087 12943 16115 3535 15923 5778 5259 19091 6683 13926 20254 15935 11722 8897
13066,10226 17584 10251 10414 6954 13927 10711 3121 12925 14758 14732 9214 15833 18920 15187 17421 2579 19260 20515 5182 7506 3232 13637 18096 19316
13067,9318 12844 13805 5771 4882 20476 9731 89 19967 19064 4649 8055 6339 14625 4849 4564 7817 46 2822 15846 16169 9799 17929 13514 5240
13094,579 13154 15942 9058 7195 13908 9120 16144 12952 14626 55 11715 9202 18498 11521 9592 15800 17896 20417 17253 2247 7193 6819 20004 11157
13107,5476 2497 14522 12488 4019 7148 4338 6045 12587 4540 3870 460 4704 3121 4065 18416 5824 7977 11323 12129 19316 7665 4734 1331 19695
13110,17635 17663 4672 12712 18645 6672 14820 14708 12071 13347 5086 20054 3961 16289 20328 4070 3242 1271 4253 663 16732 3826 2058 9473 5355
13117,8281 7722 5384 3880 14558 15495 17404 15428 1482 11049 17203 3633 12718 11255 7550 2914 14994 3403 10636 12516 3811 18899 1014 2179 12244
13118,3698 4301 13940 4541 4954 19509 6287 13154 19339 2566 16433 3422 1492 16673 579 5859 20558 508 2980 19119 17990 16756 2581 7224 18377
13150,14147 13973 19451 8731 12395 9834 16552 6026 17663 9473 3341 4339 18425 18856 15098 13223 12071 19053 12868 5651 3493 8768 2918 3961 9940
13155,1253 5817 16008 9253 18156 3855 12066 10975 4023 1247 8268 12373 2508 8440 16255 4916 8871 6091 17454 11657 12286 4800 10005 17910 6736
13160,4026 3551 11614 5100 1133 7077 9550 5152 1587 16866 1111 8050 9669 13637 1919 3189 7545 18878 11357 7084 5429 1656 16994 3788 15558
13180,10591 7463 11013 9278 316 4136 2348 3105 19756 2578 2172 2508 9400 10512 8880 5750 11369 1253 17004 6496 15789 1386 3264 10980 1472
13188,8956 6253 4460 80 19317 7394 19939 15578 8018 3378 8229 20572 16474 5978 12262 6799 14758 6411 17096 3245 11366 9503 18381 17432 1275
13200,3698 9903 2144 17494 19192 5859 4248 2423 3001 9436 4768 13435 1180 1033 19630 3022 15750 11740 15466 14571 15646 10259 1935 17530 8041
13213,10013 15767 17411 1093 20242 3368 12599 17918 16820 1006 14585 20592 15770 17707 13006 16626 12559 10626 13002 15826 18446 13272 7628 9096 5364
13217,1992 17744 10996 15563 5550 5644 8198 17039 13543 10183 6366 2058 7874 11314 9834 11747 6275 9996 18938 6575 13056 7427 10435 18468 6821
13238,4526 18547 5654 6925 13155 3535 15624 11722 5252 7436 6367 19091 17818 18854 19775 4707 11232 19321 14848 18479 9430 6031 13517 1156 11399
13258,14907 18404 18275 8001 8218 15029 1060 18361 6695 16708 2730 18902 4369 17560 19462 4148 15819 1476 628 4947 5186 15341 4543 17586 2508
13266,13980 5903 18381 15578 1234 8481 18637 15670 9624 15209 6556 13782 19704 11206 13101 18893 4795 3245 7092 16612 19422 8728 15017 3885 10828
13268,16899 9199 4910 17547 688 17346 11323 10239 10706 8145 4680 12827 18412 7506 3238 4510 13961 4065 1111 3938 1422 14002 14965 14378 2506
13269,10346 15775 12436 19630 16083 9984 4301 7989 1489 9473 6823 4359 3799 15542 10957 19852 18938 10855 8539 1641 1947 10834 6353 4910 1714
13278,9984 18726 2862 3001 1290 14571 8627 10957 10474 607 15775 4827 17982 2997 12715 13129 18262 17114 12426 9346 11306 18363 4695 2812 15916
13282,9003 6408 4743 6776 9231 17114 7321 15558 14453 394 18963 19340 16756 438 12311 7989 3685 13622 6868 17689 2886 405 20329 16521 18599
13284,5296 8692 14509 10691 17689 16673 4184 9804 2164 1530 15090 6433 7725 17129 4716 14064 8456 20461 8154 14434 14904 6533 1698 16968 2132
13294,2794 13879 12393 20242 20023 16973 15438 20446 6557 6092 17865 1063 10679 16713 2409 13542 4965 11796 14765 13259 19984 19411 4923 12018 19022
13296,15498 10100 358 14714 15640 15650 11029 4603 7321 7109 4189 8358 17865 4469 5092 5924 5309 12311 9163 16713 15935 10419 7460 18804 17114
13298,19991 19033 15431 1427 3526 13740 6826 3422 7868 16083 1856 3698 13689 12426 7062 9559 11928 15775 4622 15750 9333 13624 7608 4944 9778
13319,15036 18576 4720 7817 645 19683 20342 11393 14754 7850 3731 1590 14156 4906 5870 19662 14356 2923 11373 6844 16548 16232 9520 10839 19390
13335,6672 9246 17635 18852 2918 18425 7961 9473 2551 1271 3961 8847 9504 16289 12712 7416 1441 14572 9834 17414 2859 18556 20005 5355 19646
13344,6253 3885 13237 4795 15578 2740 7059 13782 19962 10264 19422 5881 4364 16760 4444 18649 2412 7619 9712 17704 2439 8229 20457 14219 573
13349,10089 11157 9321 8978 108 20532 6195 368 7972 10588 16731 7966 11740 12816 16484 3077 15547 19054 5020 9007 3304 519 10971 2247 5022
13352,15578 10496 13139 4460 13368 9941 12563 6892 15499 13980 19662 2740 9061 11405 6253 4000 11896 11070 10636 8956 17568 19704 1195 18048 6799
13361,16731 16298 11006 11363 6667 2641 8608 11255 4663 28 11622 1685 2144 7527 17494 6602 13156 16800 15329 9441 5487 1434 3200 457 5765
13371,10089 20532 16557 12564 6823 4653 15442 6239 6546 7401 2134 8361 9491 11157 17623 19383 7341 4594 8643 19020 10209 1252 3424 15942 8437
13378,12173 3212 9670 12295 9060 15312 18289 11654 19654 13358 2212 7323 3832 9961 3444 9047 15241 10490 6018 3413 10841 9678 845 6010 2717
13385,7889 10708 4058 3001 4834 1372 1953 12721 2164 19991 3551 16583 1587 2068 14904 1020 4026 13622 2665 3996 2617 2036 2980 19008 9804
13389,12436 17774 20263 5089 10496 8047 7485 2873 13250 18672 13216 19055 11638 894 10848 12563 16471 19662 19605 20152 18401 17597 8229 13088 18617
13398,4144 19624 16417 19046 6667 18726 997 5892 2052 12043 6663 6689 6971 272 20532 20230 11006 7966 9208 5766 20131 11817 12718 8544 11363
13406,12187 5699 11843 16998 17715 13165 10030 4941 9034 17515 16024 11155 9440 18349 3192 14903 16587 12674 6829 9432 12794 12906 14897 7400 1419
13412,16820 18875 10112 3790 5100 14088 10629 13153 6813 15413 7855 9710 1719 7009 8304 15669 3668 20048 13550 19085 19957 16772 17701 6681 8681
13433,15775 19991 19584 14360 10346 17984 607 12715 15893 2812 7989 19889 20051 19448 7085 4301 14662 5859 4057 9501 4259 551 18262 14322 11520
13456,9060 2212 12295 3832 4255 2026 10694 19654 19461 6010 865 845 10841 19656 16861 9047 10410 3982 1444 16585 11063 2186 8823 19205 14905
13487,17026 3860 18944 2339 10422 19462 8167 16859 6606 10842 4952 628 2161 8972 14491 3237 1365 13670 1300 16708 14022 11615 16521 18940 16878
13500,8001 10913 5739 17200 19814 1641 4743 8356 13930 15886 2159 8828 18575 1056 15341 7415 3173 17699 16225 7385 14430 16387 5750 4234 19356
13502,5674 3535 15624 1041 4707 13517 16697 13155 19775 11722 11232 6367 18285 18854 17818 14848 12256 9430 6031 18861 8114 11681 5654 4693 7801
13513,541 15558 10618 3431 18575 10880 19029 5665 20394 3434 9232 5401 7628 15413 9676 10013 8324 3644 9441 19317 3648 2231 11025 10716 4069
13515,10806 18848 12882 2357 16852 3189 8599 6844 9633 19471 18795 1111 1497 8179 9669 1384 6332 752 3748 15076 18991 3102 19431 10596 16361
13518,11405 6892 15578 10828 9941 13452 4949 18048 9740 11896 20511 9668 14176 2997 12073 13980 6775 1635 10443 13070 12563 868 1650 8560 14880
13523,13506 4144 18273 368 20359 11740 11407 9221 15347 4653 4958 14340 217 18335 11413 6310 5597 8097 10016 7863 7862 2955 2203 17642 5542
13544,6563 1951 9942 12499 4003 6892 9061 8048 16471 14322 8160 16309 16923 17984 13763 8758 1252 3510 20461 1605 3164 3542 11269 7085 11740
13557,12768 8852 2957 9550 18286 19134 3121 17421 8134 11542 9169 1900 5935 13682 1111 5154 4899 15187 7077 14193 2018 16866 3788 18096 5630
13560,12173 9060 2186 10926 18057 18026 20121 6197 15335 2392 8297 9670 11654 2212 3413 12226 10841 6 3982 2869 19656 17764 4185 18289 8840
13572,17203 17281 10708 18421 1023 5630 1641 18729 19602 1953 2036 13129 4249 7163 5786 5551 3698 3164 4202 7573 920 2068 15661 4954 19254
13573,9246 18425 15098 2859 16732 4070 12744 8672 8731 13347 17663 6672 3341 12712 9504 13223 5355 7558 15988 10630 2177 11011 12868 2551 9834
13583,9184 3410 18000 10367 8564 16080 7208 20213 10470 7293 1412 19950 18987 15386 9093 2464 14453 16277 4812 13202 20351 12237 14535 16894 6707
13600,10591 7506 14597 20242 868 2627 9477 1714 11369 5606 11496 10848 877 15900 3799 15558 11664 4288 1523 11943 6220 181 10100 14322 8866
13609,10269 7163 797 12721 14178 4212 1020 19713 4910 19254 699 1523 8145 13465 5630 1537 3630 1372 4026 5534 3788 8934 11943 5359 19008
13611,17239 13980 3885 14591 18381 12599 5685 3790 13272 18649 2412 4965 4923 14758 19962 19398 16171 6253 14052 17334 573 7059 11474 19605 280
13612,10521 4774 17822 9388 5374 1011 9944 10801 9099 4005 15452 8645 1194 5125 11792 6920 15575 19558 11829 20595 12046 14984 5209 13267 13599
13620,3650 868 10496 11070 9205 1329 17732 19396 2591 10970 550 2117 11905 1590 18074 20458 8138 553 9490 2501 14884 7751 15769 14154 17398
13623,19385 1935 6188 14345 148 4799 3650 12988 14366 19054 19304 16686 8724 5472 16328 19 11006 15957 183 519 7751 15526 15132 16313 6768
13626,2489 9183 6489 1849 12966 8041 18763 4467 8346 14012 3021 8542 13297 17358 1066 7131 17709 11462 19652 2085 5958 16954 16822 19368 16181
13647,397 12421 15758 16399 7205 800 17342 17530 2110 17349 11212 6442 14947 6795 20452 4192 16496 4312 13289 8616 75 17223 15774 1185 5282
13660,13237 18381 15209 15570 2740 17631 3885 17034 1746 13101 11107 18728 10264 12438 4364 14395 3729 13139 3347 2412 17881 15578 7820 20631 5928
13666,14360 18231 2886 4695 3685 15916 6971 6821 7989 17869 14974 4716 14662 17503 16583 5851 17990 13210 7889 14509 2368 5097 5564 4672 2530
13673,5881 15770 8469 9477 4402 5750 2088 1714 8573 4839 1056 11646 2508 2752 4800 13863 5359 16820 11117 3418 19555 9273 19052 14430 20242
13674,9441 7131 14213 1710 14360 18615 10618 14375 8838 18763 4433 15585 19173 9984 4710 17247 12929 7931 11025 4642 4184 19858 1935 5815 1473
13679,6408 8466 18599 17946 9231 18275 7645 7544 12075 16845 1701 16708 15824 13401 6776 14033 8045 1179 4880 5750 10379 20343 11882 20157 3437
13705,4301 2980 11520 5859 13154 2581 579 5925 15750 9903 17114 6433 3001 9778 4417 19339 16673 13803 3471 4954 16303 9623 17524 11010 16398
13714,20263 7485 14008 2272 5572 17774 2497 14758 8491 3830 1050 18617 4482 17584 1724 17695 19055 12436 20197 9509 894 14738 8047 9715 13250
13720,12426 16632 1605 17276 16338 1909 8362 6077 2997 10855 15740 15775 20051 14097 3698 4954 17154 14714 4301 3422 9681 17524 10269 17984 11803
13727,14904 9804 387 12196 13622 5023 5751 2665 10977 5429 8112 2006 14509 2980 12587 7889 9211 12119 17657 6220 6788 18743 19466 11646 6085
13736,15312 11654 9670 14679 6 3212 16861 2212 12295 19292 9678 15241 2186 18057 10410 10694 3832 12226 18026 14142 1444 10926 909 3982 845
13738,15931 3192 11164 12906 4941 14903 6829 11582 12164 15228 11843 7947 16587 8231 16734 18665 20408 5699 17897 20177 18753 17515 14693 10285 17153
13755,660 19838 6716 11357 15770 15640 11600 12599 12162 1130 10013 1587 7925 1085 9333 3433 19479 18332 20169 17918 19429 14944 5359 3278 15781
13756,11417 653 3431 9050 20571 8018 16436 19317 9440 11375 12461 3440 7577 13700 5666 10977 2970 12990 4234 9910 17926 11363 1895 7400 10567
13760,5359 15781 10706 3606 11357 4954 19602 11647 396 15661 660 18729 12599 797 20048 7889 3996 1714 9778 2036 2164 12510 5606 13891 5564
13765,817 8643 3876 8627 11157 10137 9903 18262 16905 11740 12715 13402 607 9984 1489 19624 2581 12507 20163 1290 3698 15942 7889 12750 4944
13771,12963 17429 32 13368 8160 4259 16471 11896 8044 6189 2740 10636 14994 10744 13763 9941 6892 7440 18855 8229 2158 14294 18048 8133 20287
13779,7506 1149 8539 5141 14826 648 4288 4910 181 3617 2627 11648 11943 2151 18428 868 16601 16994 20167 1714 4514 10848 12162 8145 2780
13788,4910 2627 12071 1441 11880 14826 1714 8866 14398 6598 5992 3961 1523 8768 18852 3985 6353 18645 4514 14708 16994 1422 20328 3712 15988
13791,16471 17063 14395 15578 10496 11405 17815 15866 14758 16509 8377 8229 5089 381 2674 4460 10684 13980 16494 10828 18074 1635 8452 14309 2891
13794,9491 14659 6433 8835 18312 7907 13838 10196 20461 1951 520 7810 6534 3007 519 5020 11740 14282 10217 10055 20135 15064 7356 15038 19147
13808,16862 3668 8822 5100 16601 9974 7855 16820 7009 2912 18428 13833 1398 4910 11117 3463 2437 9826 4009 12639 7619 16240 20048 3490 17607
13824,9834 9246 9473 15988 11688 7961 7545 4026 7321 6137 17635 6821 358 17869 15098 9289 12712 18758 20232 6026 19825 1698 4910 5651 6672
13827,1253 16457 16708 1687 3855 405 18830 6695 8169 14037 19814 20329 9229 4543 1653 4640 56 18669 8001 7904 8356 5007 1300 1898 8218
13833,15410 8828 222 7463 5739 8452 10567 17699 2349 9278 11148 2348 4136 9429 3105 16225 19773 13592 6584 4071 2172 2578 15828 15259 10512
13835,2931 5842 6309 10848 2758 18072 2437 2997 11943 19950 12639 7506 4055 3259 6103 1591 17701 16820 17262 4175 2930 15474 1891 7991 20134
13854,15558 3648 19075 5042 6172 15640 14400 14453 11257 13009 15740 11716 10300 3093 10880 14765 15650 4052 14597 18119 18182 10673 20394 11517 14714
13864,3551 12639 37 1085 16866 4026 13930 8659 1626 10269 1919 18399 11614 15434 8304 19236 17580 4189 8345 10706 3788 1714 14714 5359 18332
13867,11180 9288 8437 1909 9201 16673 8229 14547 15750 12507 15779 1139 5870 14097 10346 15935 8835 13022 894 6343 4267 19426 6971 16083 9913
13872,13980 8956 14591 2674 18728 18381 16820 8681 2912 13782 1534 11206 5903 15670 14395 14052 15578 9974 5881 2412 778 15209 3463 7619 9712
13879,13995 1714 14081 3437 18074 16294 8088 11420 5264 20351 4747 13234 11943 13670 8355 20332 8456 18944 10711 484 2117 4184 10706 4337 8484
13911,14012 6139 11176 1849 15585 17131 3021 11462 4433 444 15646 1033 5296 4337 9183 17709 20337 5657 16399 75 18409 16181 6472 3129 8041
13919,653 19798 15092 9913 14585 16083 12906 17897 17214 10137 1898 2508 15750 4891 11258 7889 10339 5742 2765 12075 19597 520 17131 6648 12162
13937,362 15498 18804 11233 15458 7478 13998 15935 5259 15779 5443 6962 15923 17114 5649 17925 6148 13542 15916 8985 1473 8614 10437 9441 1063
13975,15392 2915 8129 5994 17383 12954 16516 10347 1246 2863 131 19311 8855 15503 16900 9028 19737 9585 2849 11239 10943 11286 20239 16664 5376
13989,7506 8145 5606 12510 1523 868 15187 11943 10591 17226 1111 20167 8539 16601 15204 362 6444 18804 11369 19362 1422 15542 4514 10711 2117
13993,6492 520 16404 19336 19152 18150 4039 6237 4642 20488 7363 15472 18426 19048 14273 11289 5379 10513 5286 15471 20497 3533 6715 16808 5018
13999,2551 12071 15988 8047 18824 9940 8672 7490 18645 9473 19969 14147 13347 9834 17241 14572 9471 10442 20285 16552 5149 14370 8731 2859 5651
14002,17550 7750 14751 14694 13011 19486 4580 16277 11002 2464 9266 11507 1980 16759 20120 4584 11656 10470 12921 20207 4998 10992 5008 12237 18987
14004,19225 19621 5738 8356 7256 1072 14350 5965 17200 18830 18361 4347 15778 14949 9385 12536 16812 12550 16610 8725 6031 16577 19861 5252 8629
14005,4219 660 17088 1580 20446 13822 3606 7460 19984 472 4309 11587 2306 17453 13370 1205 6591 19772 18138 19629 3375 9410 13288 9887 7995
14013,18490 3511 16540 6762 18335 9259 17586 5601 1300 9717 5477 5474 9237 6326 3787 19191 9610 4175 586 123 658 12908 2274 17839 9547
14015,17984 3698 1605 2980 2134 15775 20051 16433 12715 10474 2812 9778 308 6239 1290 15466 8507 15750 1489 4954 2272 17211 3001 20532 19078
14022,10496 7111 13237 4998 11405 13980 14395 16471 15017 18728 16230 3460 8560 5725 14176 6981 19645 8229 11070 17096 16630 6524 8488 2158 15209
14026,13763 13368 5180 5527 6915 2807 723 19699 15333 10041 15694 7550 14255 5139 13452 15485 17087 2821 11108 13923 1333 13276 18377 11070 14770
14031,18392 16548 14309 6892 18712 5870 18855 13671 18401 6981 4460 18058 12963 15806 4259 1913 17046 5169 4057 17330 12999 12800 2888 17008 15088
14034,8828 1951 17699 1856 3173 5564 19602 1676 4765 13895 624 5739 6496 1023 4910 1953 19624 11477 14861 9429 13024 11148 5892 11551 8409
14045,18875 14255 19398 12834 15413 17926 723 1764 13990 13034 8573 6242 15333 725 15941 15930 13550 7628 18919 4807 8690 17411 8136 17918 359
14046,10183 18909 10402 16521 3123 15716 14547 12666 18763 8212 18914 13022 17744 15563 11615 4718 18944 3624 4672 2058 20259 720 18815 1992 10996
14056,1020 3996 18138 1953 17545 8659 15053 15511 5534 10743 16225 13622 1641 15610 1056 2617 18168 11976 4826 18743 8390 18453 7163 2351 3491
14059,17247 7430 19284 17398 6569 10269 14944 568 9557 1290 6985 17709 9307 18125 6899 16128 6672 18301 9051 9346 8881 19838 7085 10980 2085
14062,18401 8491 14826 1189 20152 14338 5089 8360 1111 411 8118 19055 20515 10711 10414 1050 8377 20172 894 14758 3347 4910 12739 12990 7506
14081,9913 14668 7153 660 11803 15779 17524 8749 18138 19838 14597 16338 17390 8275 1919 17747 5036 13542 12426 9323 20443 20242 16632 16100 11357
14097,3304 11157 579 18726 11715 2203 13154 16144 11740 4144 5099 14571 7966 11756 15942 12564 2247 4359 16557 368 7224 16484 20599 2581 55
14105,12639 3788 14301 2018 9463 20169 10239 7545 5621 18922 5620 17421 8852 2544 1900 12739 8304 20605 963 18598 3519 13637 20623 7077 8238
14110,7085 17984 7939 12013 8507 6160 15170 6823 8181 1645 10474 9501 4422 11275 11479 14322 8549 619 13385 3977 2894 14277 11157 9333 4469
14111,1710 18059 5180 17701 4069 6837 15669 18074 6285 6565 13034 4925 3745 11420 7131 5047 24 10624 3408 7833 10636 18963 18661 17924 15907
14115,5149 17663 9245 12612 8407 16398 12490 11513 9834 20054 19825 2343 7125 13673 18856 15722 4370 663 9473 1147 17081 7173 3926 14147 19154
14128,8169 7260 4743 18830 11759 4347 7256 6695 14154 4148 17820 4111 1898 18290 8995 405 11258 11717 16008 9229 14107 18361 16457 12539 9963
14141,20287 6503 10041 13368 17517 9681 2984 14770 14885 5165 817 17040 15744 18418 281 13823 2317 17400 723 3880 13678 3811 19536 13452 667
14160,7565 7060 19576 19812 18982 10269 2818 11403 1719 6590 2854 11943 8145 9291 20480 8622 7009 1111 16601 18991 4311 15781 13995 19505 12174
14171,18763 1992 628 18909 10834 9430 18990 16521 9996 18404 19173 17744 18361 16087 5066 4718 11604 16901 56 16877 2656 9034 12490 7577 2577
14181,405 9388 6695 8356 4369 18830 1502 3622 10521 4111 9508 277 8487 14907 15029 3750 13599 8169 9718 2853 4148 1194 1476 3907 13940
14184,18845 2276 17040 9434 16024 11074 723 13990 11446 15907 18490 16998 15931 12718 16587 6829 15333 1710 3192 8136 1789 4807 11896 9050 14149
14191,9903 817 15301 16896 2581 14134 11947 4301 8643 14571 12952 10228 5859 11306 18559 12851 15466 10434 308 9422 10760 20051 1072 2002 1605
14193,453 12507 9919 11715 1023 20532 2085 6762 17982 11006 7272 13180 13435 16773 7889 12789 15547 19624 5892 5020 607 6496 2886 2368 9436
14198,1640 1917 14474 820 18244 5700 13215 8494 15667 13845 11286 903 10446 14017 10245 1246 11227 3988 9390 7730 6313 9216 20396 9521 17748
14201,17715 12674 17897 13477 12393 2765 10285 14583 682 14903 11796 17515 4941 2204 8231 11843 8750 8275 12526 9905 20023 414 18220 8443 17780
14203,6408 1060 14430 18275 8466 4743 7544 4199 9257 16708 3624 5474 8964 5750 18404 12931 19676 15824 4880 17946 18093 16718 17004 56 8880
14216,2024 16457 747 15038 8767 1232 6821 16983 14487 9396 15547 9456 16494 5606 12765 8120 6823 5836 5924 6148 2111 9585 18231 2688 13542
14231,6496 20532 18763 6442 9208 5485 7077 7889 4954 14561 12043 11943 8643 14709 6472 15347 6667 14826 10089 11817 1023 14827 5630 10801 20230
14233,5089 2627 12436 12510 1149 10269 15771 19075 20134 17597 8539 1111 10848 19008 20172 5630 16994 14738 4720 15474 4422 15259 18096 1641 1133
14247,9163 16905 4526 16433 5674 20371 19991 15750 4707 4087 10855 19908 37 12284 4346 6925 1830 16673 11282 10346 20254 19091 5940 15864 18826
14261,14714 4189 12910 358 10855 14765 1698 12311 16673 10100 14064 16536 14400 19904 5147 20150 13424 16303 11636 17495 830 4422 3799 3537 9804
14268,2132 14904 9804 10977 394 15090 10913 1060 18743 5739 5359 1056 9163 9231 5023 5750 14509 17657 11646 19908 19340 13622 7629 7645 5751
14273,660 7153 19733 956 11084 14247 5924 6716 20023 3606 12162 13542 16601 14807 15458 12526 9887 18138 19629 17780 8324 20242 15360 13259 9676
14301,18361 16521 520 17239 8956 6237 5736 10955 12393 56 20193 12436 541 16732 16973 724 7865 1476 13223 6672 16149 17663 2551 16205 9231
14304,14554 1712 10963 11006 2736 2164 5279 13846 18174 1641 8041 2368 1547 5171 2052 4658 19368 15324 6605 17281 19280 12789 19043 6971 13558
14328,1746 573 778 20489 9712 9624 5903 6253 7092 8481 8613 11959 2705 15699 16381 2437 3090 1794 12261 2037 13537 8728 18825 12594 8699
14348,13906 11241 6695 13041 2520 10038 17390 11970 2236 19199 13486 7760 8466 18593 16087 16444 18580 10233 3473 1914 5296 4100 3364 20119 13670
14365,15646 3650 9183 11176 1849 14659 2736 6442 19611 6433 6139 5023 11425 6383 4467 17281 877 8041 6732 14012 12802 9279 5477 1023 5097
14367,12311 10419 7109 16173 4603 17390 8749 1316 13424 11313 14520 16447 1063 3648 18191 12663 19904 19638 15167 10300 9493 15740 6620 16100 14585
14379,12927 8828 11283 12597 6971 16471 18362 15526 17503 15542 17281 3684 10112 3173 11148 3164 9239 17699 16007 15591 10089 19127 13695 4594 14863
14389,4148 658 1944 5655 13670 10543 16727 8356 3237 19462 8138 19112 12287 2603 7686 17586 11717 2730 1300 2236 18404 4880 17563 6343 11489
14396,80 6937 15373 14367 13640 11850 20242 16277 15826 5881 11763 8493 2437 12299 3410 15386 1719 14088 19555 10013 1626 17707 12559 13477 11774
14419,17239 10828 7545 18048 20197 15474 1422 10496 6444 5765 9941 11275 9668 17984 5165 14880 7440 4355 6971 11405 4267 13070 360 20263 1650
14428,9246 20232 15098 6821 2551 6026 12744 13973 12868 2177 17663 10630 15988 15722 3467 9473 12395 3493 209 7280 10955 20501 5086 4339 3341
14437,5651 3285 2551 8794 3390 5086 10955 11503 17414 13223 17081 11688 92 11522 19552 9940 14147 15704 12395 13939 10111 19845 11451 9834 12600
14447,18074 12599 2117 12030 12908 14612 9394 7696 20048 19718 17918 3011 5100 17157 660 3606 11255 4013 1066 5707 6472 11101 2912 15669 5359
14477,16484 3304 4034 9717 2203 6546 18726 16802 19383 14358 10269 10089 16557 18358 4355 6005 3689 10569 20532 15347 12996 16163 5722 20584 272
14498,7436 19352 6980 15864 5252 12927 11681 6596 8828 15624 5674 624 4087 1156 7801 14986 19321 11722 18547 20371 6925 11283 13024 11148 18006
14500,16731 108 6472 6667 18063 1724 17281 16298 2873 8978 624 8775 2272 5092 14615 8608 5474 15886 10848 16313 2052 19352 19385 5304 6533
14515,15324 16866 17346 17547 10438 16502 12768 20268 2617 7040 8145 6598 1189 14994 344 14301 5541 8195 3238 14378 16663 15781 14354 11347 19047
14521,10269 10848 5572 15204 411 20263 15900 1149 797 15474 2627 17774 11638 10977 6103 19889 7506 4106 2272 7465 14738 1427 19055 11369 20167
14526,13980 15578 6253 2740 15209 18381 4460 17538 9712 648 7059 360 16760 6556 18637 16509 19023 4632 3245 10264 13782 5903 6411 15017 1382
14536,10346 19991 10089 519 6823 16905 13402 15750 4695 12426 12507 9984 1290 10137 12765 4301 7889 6971 8872 16673 7989 9383 13129 1605 4944
14543,11715 3304 11157 5247 8928 9491 12507 16484 3943 2862 4180 5485 5722 7989 13844 15775 15916 11740 1192 4144 15942 18262 519 16832 12765
14547,11843 15931 11582 4941 11345 7947 10285 14583 16998 8231 16024 19200 13376 8721 9905 9029 9191 17897 9180 15561 19289 18753 8443 18220 14693
14548,5149 8110 6137 17071 13142 10791 9620 4718 9834 15322 20078 13184 33 17039 4507 1992 1829 11534 12897 18824 11591 11237 7952 17324 19839
14562,20051 13094 1591 15893 19244 13066 18836 12425 4514 1698 2002 2272 14322 19889 11646 14885 10833 411 6411 19786 3519 15900 11699 4716 19602
14602,6137 5651 19969 17663 19679 4339 5149 13223 9834 18767 15722 8731 12868 17071 2000 9473 4283 10584 12624 20266 15147 11688 12897 9940 11510
14607,19825 9245 10834 6033 4370 8461 15986 18856 5012 11162 5149 13107 20533 11451 20501 14147 13056 11591 14622 18953 663 8628 9996 15875 17663
14608,817 5235 19584 14571 8627 5859 11947 11306 9903 4359 19602 2812 12557 6692 15076 15466 11977 17003 3526 1391 607 13997 15431 1427 7085
14613,14370 17241 6672 18645 9882 11510 17635 7490 10577 16427 20285 9847 12008 18852 9655 16289 13347 6703 7416 16948 20328 9580 548 3242 11380
14642,1422 14301 16866 20172 12768 1111 14826 8491 15187 2957 16502 9550 7475 4401 8852 7077 2018 14378 11943 16905 4026 11347 1900 8134 3121
14654,19662 18096 3347 8956 10414 8229 9765 4060 11107 5089 18920 13927 10251 18381 13866 12436 1696 20065 7465 12488 12315 1394 6892 2385 11896
14672,18426 1710 6577 20497 8275 6285 13669 18254 603 11894 14562 520 15537 6951 5338 9530 15345 8456 19556 3483 8549 20553 18303 19597 15967
